filepath,class,mean,variance
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/1716865b-73f8-4636-8a50-a9edc47aabfc___JR_HL 9782_180deg.JPG,healthy,0.5423101186752319,0.03401375189423561
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/9e159df4-2951-459d-850a-bd822b9faf9b___JR_HL 4023.JPG,healthy,0.4385269582271576,0.03538528457283974
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/283fd55e-3c11-4eaf-b3c5-ab2a05d35287___JR_HL 3990.JPG,healthy,0.4717682898044586,0.02783895842730999
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/b02424c2-23b8-49f2-bf9d-6ebb2589457a___JR_HL 9606_180deg.JPG,healthy,0.5367701053619385,0.03433193638920784
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/defa124c-873c-4a35-92d1-28a2dc137957___JR_HL 9532_180deg.JPG,healthy,0.5504044890403748,0.037244390696287155
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/17c449c1-f296-4cb3-8d12-156b27d2981a___JR_HL 9703.JPG,healthy,0.5311700105667114,0.02797629125416279
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/705108ce-01cc-4bf5-b92b-bdd4dfd3cabd___JR_HL 4001_180deg.JPG,healthy,0.47150301933288574,0.03239328786730766
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/db266952-0e00-4f77-932a-546a25524b63___JR_HL 9843_180deg.JPG,healthy,0.5763863921165466,0.03253171965479851
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/87739566-ed1f-4da7-b465-f1c8d464aa5d___JR_HL 4044_flipTB.JPG,healthy,0.5169636011123657,0.03259480372071266
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/8afb6bdf-203d-44f9-bea7-0d7648505c50___JR_HL 4215_180deg.JPG,healthy,0.4581867456436157,0.03570270538330078
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/cde3b72e-90ff-4d6f-8b2d-7db83c08167a___JR_HL 3940.JPG,healthy,0.4070453345775604,0.03169103339314461
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/d963116d-4eec-42a1-82ce-6ef28536b77e___JR_HL 4324_flipTB.JPG,healthy,0.49577251076698303,0.028199493885040283
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/81dd61f6-d35f-45c7-aed4-0094a76eb6df___JR_HL 9591_180deg.JPG,healthy,0.5371909141540527,0.0319419763982296
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/af3fc764-85b8-4777-8056-585d6a13e225___JR_HL 4062.JPG,healthy,0.47666022181510925,0.048065006732940674
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/c290eab8-462a-4508-9dfb-822dbfba947a___JR_HL 9796_flipTB.JPG,healthy,0.576530933380127,0.03487815335392952
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/41a30be4-4d7a-43ef-8f2a-5ada38561423___JR_HL 9641.JPG,healthy,0.5399695038795471,0.041168179363012314
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/e7fe293a-478c-4a78-ab84-ffb06057dc2d___JR_HL 9607_flipTB.JPG,healthy,0.6055782437324524,0.03868259862065315
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/b4035665-67f0-4fce-857a-10b40aca7cd9___JR_HL 4009_180deg.JPG,healthy,0.3797394335269928,0.03811802342534065
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/415fdea5-432a-449a-8071-06ff01742307___JR_HL 9798_180deg.JPG,healthy,0.5747548937797546,0.031724713742733
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/7f127004-56f7-4f16-a34f-9d5cbaaa9f8e___JR_HL 4041_flipTB.JPG,healthy,0.4094577133655548,0.035910192877054214
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/68f0e459-0938-4988-862f-893afb413d57___JR_HL 4268.JPG,healthy,0.45081713795661926,0.03182361647486687
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/89bfbe68-6d5e-40f7-82c3-49107268740d___JR_HL 3974_180deg.JPG,healthy,0.48359203338623047,0.029851362109184265
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/ea747458-cad6-409a-8de1-8fc2d5d83c25___JR_HL 9793.JPG,healthy,0.5945814251899719,0.03341677784919739
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/9ce21384-43da-4599-99c3-63af7c18cf96___JR_HL 4004.JPG,healthy,0.4691789150238037,0.03481755405664444
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/55df59e1-73fb-4feb-8099-0b832bb3fb81___JR_HL 9754_flipTB.JPG,healthy,0.555993914604187,0.039851732552051544
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/11c2887d-1fea-4cf8-8696-325de8aad74a___JR_HL 9890_180deg.JPG,healthy,0.5911397933959961,0.0280039981007576
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/aac1e835-defb-45dd-b439-986ad949f684___JR_HL 9442_180deg.JPG,healthy,0.6732737421989441,0.0349038802087307
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/baa49a32-a5a5-48a0-8c1c-2c599853e460___JR_HL 3970.JPG,healthy,0.4945397675037384,0.030079729855060577
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/5e30c4df-ee7c-4771-9cb9-29cf2917df78___JR_HL 9737.JPG,healthy,0.5291551351547241,0.02911410667002201
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/98e58f34-7c7d-4f95-ac80-e5a30a0ee31e___JR_HL 3996.JPG,healthy,0.47407782077789307,0.02647521160542965
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/b0290c25-c7fe-4202-a827-ae79eb4f4ef8___JR_HL 3998.JPG,healthy,0.4622260630130768,0.03222681209445
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/b0290c25-c7fe-4202-a827-ae79eb4f4ef8___JR_HL 3998_flipTB.JPG,healthy,0.4622262418270111,0.03222578391432762
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/7f710769-1940-4fff-92a6-e3ec5f073296___JR_HL 9852_180deg.JPG,healthy,0.639228343963623,0.018879616633057594
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/92cd65f0-9866-4985-b706-733e8c53ed83___JR_HL 4007_180deg.JPG,healthy,0.5023741126060486,0.0324021577835083
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/33641b67-ce5a-475d-bc5d-50d276c5b9f3___JR_HL 9742.JPG,healthy,0.5981022715568542,0.02446504682302475
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/c58da3fc-4c6b-4de9-98a2-500e26cee46d___JR_HL 9544_180deg.JPG,healthy,0.5375728011131287,0.029522890225052834
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/271c42ee-ce8e-4cd6-90bf-095d7dcd7b18___JR_HL 4028_flipTB.JPG,healthy,0.41647326946258545,0.03137163445353508
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/b337e8a0-958c-48e3-9368-1d68fa26a493___JR_HL 4190_180deg.JPG,healthy,0.4581986367702484,0.03555954620242119
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/190c64b8-b621-4b74-b5f3-f6576fd46cf5___JR_HL 4315_180deg.JPG,healthy,0.4854755103588104,0.028983602300286293
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/0de1122b-b2f0-4ae4-bd30-1893331a9ea1___JR_HL 9681.JPG,healthy,0.5471734404563904,0.03501018509268761
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/ab6b65e2-f258-49cc-a0f4-7164023d43a6___JR_HL 4254_180deg.JPG,healthy,0.4179894030094147,0.035477153956890106
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/6b48e9d2-23b5-4fed-8f93-f4ca90ffb34d___JR_HL 9612.JPG,healthy,0.5360410213470459,0.032588809728622437
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/31ca812a-76c6-4010-953a-ebb96d705b74___JR_HL 4005_180deg.JPG,healthy,0.4803708791732788,0.034082792699337006
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/14a76290-53c4-46ab-a171-7f2dbf2b13aa___JR_HL 9685_180deg.JPG,healthy,0.6088871955871582,0.030097024515271187
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/ba608f02-a6ab-4944-86a6-3ef5b2d4aa1b___JR_HL 9502_180deg.JPG,healthy,0.47205114364624023,0.03830116242170334
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/443dc8a7-e035-40b3-8e5e-e23798d4817d___JR_HL 9874.JPG,healthy,0.548373281955719,0.035102684050798416
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/26ec5c89-12f2-4aff-9ce1-b92028ff6885___JR_HL 4116_180deg.JPG,healthy,0.5029038786888123,0.03133634105324745
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/39d6a038-a6f1-4bff-934c-dabb4496e691___JR_HL 4008_180deg.JPG,healthy,0.46815574169158936,0.03261468932032585
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/b4c4f75b-032e-4034-8525-26844cc6bff5___JR_HL 4211_flipTB.JPG,healthy,0.40412092208862305,0.03297372907400131
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/7b805302-a137-4917-9805-48532140ea73___JR_HL 4104_flipTB.JPG,healthy,0.3426358997821808,0.028219634667038918
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/94070a24-1b16-4696-b051-b01d4ca0b59a___JR_HL 4022_180deg.JPG,healthy,0.40627622604370117,0.034432608634233475
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/de350ce9-21b8-4b1f-a5ff-767eac8ba8f2___JR_HL 4136_flipTB.JPG,healthy,0.5011467337608337,0.040299028158187866
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/d52ec829-6e6c-41d4-9cdb-a8d7ea14f530___JR_HL 4038_flipTB.JPG,healthy,0.454135924577713,0.03388311341404915
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/5148b411-12e9-4e96-b6b7-f1820ab1f9c4___JR_HL 9557.JPG,healthy,0.5462364554405212,0.03857956454157829
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/6e146211-ac9a-4d39-bb85-1f8eb596c57d___JR_HL 4186_flipTB.JPG,healthy,0.49310383200645447,0.03672456368803978
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/96f1c454-7ea6-4ba3-af10-fc3f653c110d___JR_HL 9885.JPG,healthy,0.5186881422996521,0.035201992839574814
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/16bbe776-cc47-444a-8324-246c97d61ce6___JR_HL 4061_flipTB.JPG,healthy,0.4297792613506317,0.028736045584082603
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/9ac456d7-d12d-4bfa-9030-775c16900f98___JR_HL 9729_180deg.JPG,healthy,0.588692843914032,0.03798059746623039
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/ab3bea0d-8559-4f2b-ad4b-3dec4bc43036___JR_HL 9467_180deg.JPG,healthy,0.6754233241081238,0.03577152267098427
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/b386a059-871e-4564-a3a4-96988c01a51b___JR_HL 9632_180deg.JPG,healthy,0.5409031510353088,0.03702825680375099
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/0438b691-45f8-4251-83bd-8344656716a1___JR_HL 4152_180deg.JPG,healthy,0.47301411628723145,0.029895277693867683
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/75435566-6073-4f71-9376-0fe7e4598ae9___JR_HL 9636.JPG,healthy,0.5589361190795898,0.03207891061902046
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/dc3751b1-9e26-400b-9b08-ba9b9dd1f275___JR_HL 9490.JPG,healthy,0.5170202851295471,0.020731935277581215
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/14a60696-ce0e-4180-840e-3e7e5ebe3d48___JR_HL 4150_180deg.JPG,healthy,0.4739997088909149,0.04143155366182327
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/319abe40-ce3e-485c-8651-6c98f5f06e69___JR_HL 4069_180deg.JPG,healthy,0.4858344793319702,0.04092100262641907
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/15b8341a-ccad-4e01-be86-01bec89089d2___JR_HL 9474_flipTB.JPG,healthy,0.6863932013511658,0.032566849142313004
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/c54f694a-5b56-48a4-b4c4-383b825d6893___JR_HL 9884 copy_180deg.JPG,healthy,0.5498822331428528,0.02890792302787304
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/b740bd4d-0d9f-4949-b84d-56a0c952be72___JR_HL 4135.JPG,healthy,0.45811882615089417,0.03535359352827072
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/a88cb1e2-0b5b-43ea-9a20-c09951e0a67c___JR_HL 9620_flipTB.JPG,healthy,0.5311561822891235,0.04173649847507477
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/68734aec-344c-4cdf-88ea-404d8cd90889___JR_HL 9625_flipTB.JPG,healthy,0.5331821441650391,0.036043573170900345
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/32f80959-fec7-4f33-a205-28e3f8b7a277___JR_HL 9682_180deg.JPG,healthy,0.6055141687393188,0.028259724378585815
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/d0afde99-1940-4a55-94da-dfbba13d20f6___JR_HL 4249.JPG,healthy,0.4832240641117096,0.044179707765579224
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/9dde3b7f-8e56-4469-8490-9ced3fca4374___JR_HL 9663_flipTB.JPG,healthy,0.6654263138771057,0.03257240727543831
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/e8603072-d743-4b79-a882-3699649ffff4___JR_HL 9753_flipTB.JPG,healthy,0.545949399471283,0.03841758146882057
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/077273c0-4325-45d9-995e-20b060eab6bf___JR_HL 9494_flipTB.JPG,healthy,0.4638276994228363,0.03409956023097038
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/e68b0372-4f11-4706-8473-9e99aec160ce___JR_HL 9434.JPG,healthy,0.6583029627799988,0.029612043872475624
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/caa120a1-7f2d-48d0-adef-fed8521179bf___JR_HL 4166_flipTB.JPG,healthy,0.7172766327857971,0.02958330698311329
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/57d4402b-e444-4702-86af-f18b6f5bd705___JR_HL 9725_180deg.JPG,healthy,0.5229571461677551,0.036040619015693665
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/e4f9ab10-b650-42bb-abcb-e5577ffcc1fe___JR_HL 9629_flipTB.JPG,healthy,0.6090871095657349,0.02864418365061283
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/14587235-050f-4195-bf73-2def7dffb7e6___JR_HL 9465_flipTB.JPG,healthy,0.7048189043998718,0.03631652146577835
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/16bbe776-cc47-444a-8324-246c97d61ce6___JR_HL 4061_180deg.JPG,healthy,0.4297815263271332,0.028735481202602386
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/6108b75d-868c-4184-bb14-978dd5100fee___JR_HL 9704_180deg.JPG,healthy,0.5882267951965332,0.04023369774222374
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/220a359f-3d06-41fe-9c8d-e5da7d5c426f___JR_HL 4308.JPG,healthy,0.5217055082321167,0.025797046720981598
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/d63ff958-ad62-4c9d-9712-6a99d1de1e2e___JR_HL 4090_180deg.JPG,healthy,0.39387115836143494,0.049662623554468155
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/744ca065-3894-4cb9-83c2-33a6f46bbd39___JR_HL 4143_flipTB.JPG,healthy,0.48957356810569763,0.03717511519789696
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/391518cc-e8d0-423f-8c18-31b10c64dbc0___JR_HL 9888 copy_180deg.JPG,healthy,0.5585262179374695,0.029238933697342873
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/cf616072-4062-498e-b524-a1705681351f___JR_HL 9868.JPG,healthy,0.5540782809257507,0.040848832577466965
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/cc04b27c-e092-4e11-92e6-44a9589ec04e___JR_HL 4183.JPG,healthy,0.4461762607097626,0.0352688692510128
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/c9c77d66-5410-4974-be51-16a22f16a1e7___JR_HL 3995_flipTB.JPG,healthy,0.4912811815738678,0.027151083573698997
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/dce94357-3e18-475f-b637-94c6a54b7f61___JR_HL 9777_180deg.JPG,healthy,0.5245711207389832,0.03137978911399841
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/79d33f58-35b7-45fa-b078-696375860260___JR_HL 4046.JPG,healthy,0.4862934350967407,0.04169807955622673
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/7f127004-56f7-4f16-a34f-9d5cbaaa9f8e___JR_HL 4041_180deg.JPG,healthy,0.40945902466773987,0.03590989485383034
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/85cbe85f-385e-4105-8d05-4ce5e56bcdc8___JR_HL 4200_flipTB.JPG,healthy,0.43930885195732117,0.03539839759469032
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/77294d28-48a7-46e9-b8c8-5a2cbfc0f927___JR_HL 4095.JPG,healthy,0.4319346249103546,0.05391393229365349
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/a3f150fa-e692-4588-a797-ab260f45abcb___JR_HL 9637.JPG,healthy,0.55545574426651,0.028689324855804443
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/47c3230c-dc1e-4787-a533-2b5afc0cdffa___JR_HL 9491_180deg.JPG,healthy,0.5383105278015137,0.032791148871183395
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/de0e3d2a-9be2-4f7d-98d1-9218ca397c33___JR_HL 4263.JPG,healthy,0.46658146381378174,0.03652765974402428
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/7355973a-9b0b-4c5b-ab54-17fb385572f2___JR_HL 9779_flipTB.JPG,healthy,0.52943354845047,0.03740009292960167
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/ca1aebd1-8b31-4727-a4be-e1a8f421f1cf___JR_HL 9893 copy_180deg.JPG,healthy,0.7692224979400635,0.030702268704771996
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/930dcafe-e657-48a0-a4d5-78b145b63287___JR_HL 9521.JPG,healthy,0.5618751049041748,0.033457718789577484
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/d949b740-17da-4264-90a2-561c41ca9d65___JR_HL 9712_flipTB.JPG,healthy,0.5343065857887268,0.037049420177936554
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/6d31ffdc-425e-4975-a7a2-14c1ee92a71c___JR_HL 4106.JPG,healthy,0.43624332547187805,0.0414198599755764
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/4c075ba7-9664-4259-a574-7f4c8fa4cbd3___JR_HL 9828.JPG,healthy,0.6739981174468994,0.02930079959332943
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/418fb46a-4ace-4f51-b85b-a3885275fe96___JR_HL 9837.JPG,healthy,0.49583208560943604,0.05279640480875969
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/85cbe85f-385e-4105-8d05-4ce5e56bcdc8___JR_HL 4200_180deg.JPG,healthy,0.43930819630622864,0.03539828583598137
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/c655f45b-4c63-406c-8f6e-e3c4f9e85b06___JR_HL 9870_180deg.JPG,healthy,0.5089255571365356,0.030507007613778114
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/bcd808e6-917b-45e5-8aa9-c91f51c7a8b8___JR_HL 9826_180deg.JPG,healthy,0.5991837382316589,0.024757137522101402
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/78b2463c-63d5-42f9-b0fa-935d72b6e77f___JR_HL 9750_180deg.JPG,healthy,0.5730938911437988,0.02763836830854416
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/66ce4359-c65f-4f55-82da-dfc2067eb67d___JR_HL 9451_180deg.JPG,healthy,0.6547282338142395,0.03909464180469513
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/2861b3da-c5e4-4aeb-8f1e-0d1861bf50c1___JR_HL 9829_180deg.JPG,healthy,0.6565299034118652,0.028928028419613838
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/83b7e714-c245-47ae-819d-9ab8dc1b170f___JR_HL 9477_flipTB.JPG,healthy,0.5768470168113708,0.025768212974071503
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/d2fad1d0-4bcc-4617-8be6-5d07a56e1483___JR_HL 9747_180deg.JPG,healthy,0.5660105347633362,0.027870820835232735
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/576e04b9-0ff4-483e-bbd0-185645136964___JR_HL 9429.JPG,healthy,0.6955316662788391,0.0308645348995924
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/9e159df4-2951-459d-850a-bd822b9faf9b___JR_HL 4023_180deg.JPG,healthy,0.438530296087265,0.03538377210497856
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/28afb0d3-8bc6-4d22-9679-f128eeedf52b___JR_HL 4214_flipTB.JPG,healthy,0.45617803931236267,0.02708815596997738
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/6108b75d-868c-4184-bb14-978dd5100fee___JR_HL 9704_flipTB.JPG,healthy,0.5882271528244019,0.04023506119847298
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/79ffb148-f995-42fc-9673-f43b58608d4a___JR_HL 9762_180deg.JPG,healthy,0.5250033140182495,0.03410064056515694
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/d488e8a6-948b-4805-9852-1a1825890e04___JR_HL 9554_180deg.JPG,healthy,0.5695301294326782,0.032776251435279846
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/cabd4b57-e81f-4434-8366-87d70045bba1___JR_HL 4113_180deg.JPG,healthy,0.4405019283294678,0.03475448116660118
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/5fd80af0-7589-4160-940e-7a71f5feb770___JR_HL 9800.JPG,healthy,0.5994595885276794,0.025779498741030693
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/ec1514ea-278c-4baf-889c-f2d057328abb___JR_HL 9752_flipTB.JPG,healthy,0.5144054889678955,0.03197944536805153
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/df171611-2cad-4afb-bfe6-74497903addb___JR_HL 9856.JPG,healthy,0.5096552968025208,0.03284388408064842
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/cf4c72b5-0d99-4bc8-a6df-ff734cf5ba02___JR_HL 9509_180deg.JPG,healthy,0.5574288964271545,0.027555592358112335
